cycle,branch,forecastdate,district,candidateA,candidateB,displaystep,description,margin,lite_weight,classic_weight,deluxe_weight,simulations,timestamp
2022,House,10/23/22,MN-7,Jill Abahsain,Michelle Fischbach,4,Expert ratings adjusted for national environment,-38.13517,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MN-7,Jill Abahsain,Michelle Fischbach,3,Fundamentals (non-polling factors),-36.64059,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MN-7,Jill Abahsain,Michelle Fischbach,2,CANTOR (analysis of comparable disticts),-32.76557,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MN-7,Jill Abahsain,Michelle Fischbach,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MN-6,Jeanne Hendricks,Tom Emmer,4,Expert ratings adjusted for national environment,-31.11387,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MN-6,Jeanne Hendricks,Tom Emmer,3,Fundamentals (non-polling factors),-29.40464,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MN-6,Jeanne Hendricks,Tom Emmer,2,CANTOR (analysis of comparable disticts),-25.44555,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MN-6,Jeanne Hendricks,Tom Emmer,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MN-5,Ilhan Omar,Cicely Davis,4,Expert ratings adjusted for national environment,45.10565,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MN-5,Ilhan Omar,Cicely Davis,3,Fundamentals (non-polling factors),46.62224,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MN-5,Ilhan Omar,Cicely Davis,2,CANTOR (analysis of comparable disticts),49.94529,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MN-5,Ilhan Omar,Cicely Davis,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MN-4,Betty McCollum,May Lor Xiong,4,Expert ratings adjusted for national environment,28.55282,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MN-4,Betty McCollum,May Lor Xiong,3,Fundamentals (non-polling factors),29.98204,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MN-4,Betty McCollum,May Lor Xiong,2,CANTOR (analysis of comparable disticts),32.42777,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MN-4,Betty McCollum,May Lor Xiong,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MN-3,Dean Phillips,Tom Weiler,4,Expert ratings adjusted for national environment,20.60415,0,0,1.102926,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MN-3,Dean Phillips,Tom Weiler,3,Fundamentals (non-polling factors),15.99507,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MN-3,Dean Phillips,Tom Weiler,2,CANTOR (analysis of comparable disticts),11.11159,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MN-3,Dean Phillips,Tom Weiler,1,Polls adjusted for house effects & other factors,16.67643,.7723052,.7723052,.7723052,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MN-2,Angie Craig,Tyler Kistner,4,Expert ratings adjusted for national environment,5.681925,0,0,1.66452,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MN-2,Angie Craig,Tyler Kistner,3,Fundamentals (non-polling factors),5.146685,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MN-2,Angie Craig,Tyler Kistner,2,CANTOR (analysis of comparable disticts),5.201534,.1017106,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MN-2,Angie Craig,Tyler Kistner,1,Polls adjusted for house effects & other factors,2.433331,1.898289,1.898289,1.898289,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MN-1,Jeff Ettinger,Brad Finstad,4,Expert ratings adjusted for national environment,-17.45356,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MN-1,Jeff Ettinger,Brad Finstad,3,Fundamentals (non-polling factors),-15.18246,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MN-1,Jeff Ettinger,Brad Finstad,2,CANTOR (analysis of comparable disticts),-18.25164,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MN-1,Jeff Ettinger,Brad Finstad,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MI-9,Brian Jaye,Lisa McClain,4,Expert ratings adjusted for national environment,-38.60205,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MI-9,Brian Jaye,Lisa McClain,3,Fundamentals (non-polling factors),-37.31279,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MI-9,Brian Jaye,Lisa McClain,2,CANTOR (analysis of comparable disticts),-31.56678,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MI-9,Brian Jaye,Lisa McClain,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MI-8,Daniel T. Kildee,Paul Junge,4,Expert ratings adjusted for national environment,7.949056,0,0,1.324269,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MI-8,Daniel T. Kildee,Paul Junge,3,Fundamentals (non-polling factors),4.858339,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MI-8,Daniel T. Kildee,Paul Junge,2,CANTOR (analysis of comparable disticts),5.271401,.7839062,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MI-8,Daniel T. Kildee,Paul Junge,1,Polls adjusted for house effects & other factors,2.356434,1.216094,1.216094,1.216094,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MI-7,Elissa Slotkin,Tom Barrett,4,Expert ratings adjusted for national environment,5.681201,0,0,1.475894,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MI-7,Elissa Slotkin,Tom Barrett,3,Fundamentals (non-polling factors),-1.137515,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MI-7,Elissa Slotkin,Tom Barrett,2,CANTOR (analysis of comparable disticts),3.724438,.479901,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MI-7,Elissa Slotkin,Tom Barrett,1,Polls adjusted for house effects & other factors,7.595299,1.520099,1.520099,1.520099,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MI-6,Debbie Dingell,Whittney Williams,4,Expert ratings adjusted for national environment,23.97715,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MI-6,Debbie Dingell,Whittney Williams,3,Fundamentals (non-polling factors),25.20409,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MI-6,Debbie Dingell,Whittney Williams,2,CANTOR (analysis of comparable disticts),24.40214,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MI-6,Debbie Dingell,Whittney Williams,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MI-5,Bart Goldberg,Tim Walberg,4,Expert ratings adjusted for national environment,-32.98139,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MI-5,Bart Goldberg,Tim Walberg,3,Fundamentals (non-polling factors),-31.40544,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MI-5,Bart Goldberg,Tim Walberg,2,CANTOR (analysis of comparable disticts),-27.21223,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MI-5,Bart Goldberg,Tim Walberg,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MI-4,Joseph Alfonso,Bill Huizenga,4,Expert ratings adjusted for national environment,-24.16265,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MI-4,Joseph Alfonso,Bill Huizenga,3,Fundamentals (non-polling factors),-17.43107,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MI-4,Joseph Alfonso,Bill Huizenga,2,CANTOR (analysis of comparable disticts),-15.56354,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MI-4,Joseph Alfonso,Bill Huizenga,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MI-3,Hillary Scholten,John Gibbs,4,Expert ratings adjusted for national environment,-3.437166,0,0,1.074272,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MI-3,Hillary Scholten,John Gibbs,3,Fundamentals (non-polling factors),4.183406,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MI-3,Hillary Scholten,John Gibbs,2,CANTOR (analysis of comparable disticts),-.3032686,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MI-3,Hillary Scholten,John Gibbs,1,Polls adjusted for house effects & other factors,4.120968,.7148553,.7148553,.7148553,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MI-2,Jerry Hilliard,John Moolenaar,4,Expert ratings adjusted for national environment,-37.51799,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MI-2,Jerry Hilliard,John Moolenaar,3,Fundamentals (non-polling factors),-36.37549,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MI-2,Jerry Hilliard,John Moolenaar,2,CANTOR (analysis of comparable disticts),-29.16135,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MI-2,Jerry Hilliard,John Moolenaar,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MI-13,Shri Thanedar,Martell D. Bivings,4,Expert ratings adjusted for national environment,34.48548,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MI-13,Shri Thanedar,Martell D. Bivings,3,Fundamentals (non-polling factors),36.50468,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MI-13,Shri Thanedar,Martell D. Bivings,2,CANTOR (analysis of comparable disticts),34.84532,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MI-13,Shri Thanedar,Martell D. Bivings,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MI-12,Rashida Tlaib,Steven Elliott,4,Expert ratings adjusted for national environment,40.54004,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MI-12,Rashida Tlaib,Steven Elliott,3,Fundamentals (non-polling factors),42.41115,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MI-12,Rashida Tlaib,Steven Elliott,2,CANTOR (analysis of comparable disticts),42.39131,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MI-12,Rashida Tlaib,Steven Elliott,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MI-1,Bob Lorinser,Jack Bergman,4,Expert ratings adjusted for national environment,-28.66371,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MI-1,Bob Lorinser,Jack Bergman,3,Fundamentals (non-polling factors),-26.54898,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MI-1,Bob Lorinser,Jack Bergman,2,CANTOR (analysis of comparable disticts),-23.7178,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MI-1,Bob Lorinser,Jack Bergman,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MI-11,Haley Stevens,Mark Ambrose,4,Expert ratings adjusted for national environment,21.92478,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MI-11,Haley Stevens,Mark Ambrose,3,Fundamentals (non-polling factors),11.33562,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MI-11,Haley Stevens,Mark Ambrose,2,CANTOR (analysis of comparable disticts),19.73746,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MI-11,Haley Stevens,Mark Ambrose,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MI-10,Carl J. Marlinga,John James,4,Expert ratings adjusted for national environment,-2.101147,0,0,1.401941,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MI-10,Carl J. Marlinga,John James,3,Fundamentals (non-polling factors),-3.899008,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MI-10,Carl J. Marlinga,John James,2,CANTOR (analysis of comparable disticts),-3.616009,.6281755,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MI-10,Carl J. Marlinga,John James,1,Polls adjusted for house effects & other factors,-8.752476,1.371825,1.371825,1.371825,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,ME-2,Jared Forrest Golden,Bruce Poliquin,4,Expert ratings adjusted for national environment,5.258332,0,0,1.448567,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,ME-2,Jared Forrest Golden,Bruce Poliquin,3,Fundamentals (non-polling factors),-5.207582,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,ME-2,Jared Forrest Golden,Bruce Poliquin,2,CANTOR (analysis of comparable disticts),2.316285,.5346922,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,ME-2,Jared Forrest Golden,Bruce Poliquin,1,Polls adjusted for house effects & other factors,7.959591,1.465308,1.465308,1.465308,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,ME-1,Chellie M. Pingree,Edwin Thelander,4,Expert ratings adjusted for national environment,21.86016,0,0,1.49246,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,ME-1,Chellie M. Pingree,Edwin Thelander,3,Fundamentals (non-polling factors),12.85522,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,ME-1,Chellie M. Pingree,Edwin Thelander,2,CANTOR (analysis of comparable disticts),12.98252,.4466873,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,ME-1,Chellie M. Pingree,Edwin Thelander,1,Polls adjusted for house effects & other factors,30.72128,1.553313,1.553313,1.553313,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MD-8,Jamie Raskin,Gregory Thomas Coll,4,Expert ratings adjusted for national environment,44.40341,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MD-8,Jamie Raskin,Gregory Thomas Coll,3,Fundamentals (non-polling factors),46.15265,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MD-8,Jamie Raskin,Gregory Thomas Coll,2,CANTOR (analysis of comparable disticts),47.30656,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MD-8,Jamie Raskin,Gregory Thomas Coll,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MD-7,Kweisi Mfume,Scott M. Collier,4,Expert ratings adjusted for national environment,47.28045,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MD-7,Kweisi Mfume,Scott M. Collier,3,Fundamentals (non-polling factors),49.12987,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MD-7,Kweisi Mfume,Scott M. Collier,2,CANTOR (analysis of comparable disticts),49.36253,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MD-7,Kweisi Mfume,Scott M. Collier,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MD-6,David J. Trone,Neil C. Parrott,4,Expert ratings adjusted for national environment,11.00299,0,0,1.304966,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MD-6,David J. Trone,Neil C. Parrott,3,Fundamentals (non-polling factors),-4.071694,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MD-6,David J. Trone,Neil C. Parrott,2,CANTOR (analysis of comparable disticts),3.872762,.8226076,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MD-6,David J. Trone,Neil C. Parrott,1,Polls adjusted for house effects & other factors,3.792034,1.177392,1.177392,1.177392,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MD-5,Steny Hoyer,Chris Palombi,4,Expert ratings adjusted for national environment,25.98038,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MD-5,Steny Hoyer,Chris Palombi,3,Fundamentals (non-polling factors),27.07306,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MD-5,Steny Hoyer,Chris Palombi,2,CANTOR (analysis of comparable disticts),30.71861,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MD-5,Steny Hoyer,Chris Palombi,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MD-4,Glenn F. Ivey,Jeff Warner,4,Expert ratings adjusted for national environment,70.97972,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MD-4,Glenn F. Ivey,Jeff Warner,3,Fundamentals (non-polling factors),75.2198,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MD-4,Glenn F. Ivey,Jeff Warner,2,CANTOR (analysis of comparable disticts),53.20927,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MD-4,Glenn F. Ivey,Jeff Warner,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MD-3,John Sarbanes,Yuripzy Morgan,4,Expert ratings adjusted for national environment,20.72046,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MD-3,John Sarbanes,Yuripzy Morgan,3,Fundamentals (non-polling factors),14.98233,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MD-3,John Sarbanes,Yuripzy Morgan,2,CANTOR (analysis of comparable disticts),19.24533,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MD-3,John Sarbanes,Yuripzy Morgan,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MD-2,C.A. Dutch Ruppersberger,Nicolee Ambrose,4,Expert ratings adjusted for national environment,21.23523,0,0,1.164236,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MD-2,C.A. Dutch Ruppersberger,Nicolee Ambrose,3,Fundamentals (non-polling factors),15.28437,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MD-2,C.A. Dutch Ruppersberger,Nicolee Ambrose,2,CANTOR (analysis of comparable disticts),9.599268,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MD-2,C.A. Dutch Ruppersberger,Nicolee Ambrose,1,Polls adjusted for house effects & other factors,12.79871,.8952313,.8952313,.8952313,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MD-1,Heather R. Mizeur,Andy Harris,4,Expert ratings adjusted for national environment,-20.46758,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MD-1,Heather R. Mizeur,Andy Harris,3,Fundamentals (non-polling factors),-22.98691,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MD-1,Heather R. Mizeur,Andy Harris,2,CANTOR (analysis of comparable disticts),-26.49467,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MD-1,Heather R. Mizeur,Andy Harris,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MA-9,Bill Keating,Jesse G. Brown,4,Expert ratings adjusted for national environment,20.41174,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MA-9,Bill Keating,Jesse G. Brown,3,Fundamentals (non-polling factors),17.3421,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MA-9,Bill Keating,Jesse G. Brown,2,CANTOR (analysis of comparable disticts),22.58443,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MA-9,Bill Keating,Jesse G. Brown,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MA-8,Stephen F. Lynch,Robert G. Burke,4,Expert ratings adjusted for national environment,35.52669,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MA-8,Stephen F. Lynch,Robert G. Burke,3,Fundamentals (non-polling factors),37.81818,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MA-8,Stephen F. Lynch,Robert G. Burke,2,CANTOR (analysis of comparable disticts),33.70494,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MA-8,Stephen F. Lynch,Robert G. Burke,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MA-7,Ayanna S. Pressley,Donnie Dionicio Palmer Jr.,4,Expert ratings adjusted for national environment,71.05879,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MA-7,Ayanna S. Pressley,Donnie Dionicio Palmer Jr.,3,Fundamentals (non-polling factors),74.49655,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MA-7,Ayanna S. Pressley,Donnie Dionicio Palmer Jr.,2,CANTOR (analysis of comparable disticts),59.95402,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MA-7,Ayanna S. Pressley,Donnie Dionicio Palmer Jr.,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MA-6,Seth Moulton,Bob May,4,Expert ratings adjusted for national environment,26.9666,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MA-6,Seth Moulton,Bob May,3,Fundamentals (non-polling factors),28.57893,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MA-6,Seth Moulton,Bob May,2,CANTOR (analysis of comparable disticts),28.31692,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MA-6,Seth Moulton,Bob May,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MA-5,Katherine M. Clark,Caroline Colarusso,4,Expert ratings adjusted for national environment,42.90082,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MA-5,Katherine M. Clark,Caroline Colarusso,3,Fundamentals (non-polling factors),44.76024,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MA-5,Katherine M. Clark,Caroline Colarusso,2,CANTOR (analysis of comparable disticts),44.8779,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MA-5,Katherine M. Clark,Caroline Colarusso,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MA-4,Jake Auchincloss,(unopposed),4,Expert ratings adjusted for national environment,16.24355,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MA-4,Jake Auchincloss,(unopposed),3,Fundamentals (non-polling factors),100,1.439034,1.439034,1.439034,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MA-4,Jake Auchincloss,(unopposed),2,CANTOR (analysis of comparable disticts),,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MA-4,Jake Auchincloss,(unopposed),1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MA-3,Lori Loureiro Trahan,Dean A. Tran,4,Expert ratings adjusted for national environment,25.68916,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MA-3,Lori Loureiro Trahan,Dean A. Tran,3,Fundamentals (non-polling factors),27.09117,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MA-3,Lori Loureiro Trahan,Dean A. Tran,2,CANTOR (analysis of comparable disticts),27.52032,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MA-3,Lori Loureiro Trahan,Dean A. Tran,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MA-2,James P. McGovern,Jeffrey A. Sossa-Paquette,4,Expert ratings adjusted for national environment,27.46983,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MA-2,James P. McGovern,Jeffrey A. Sossa-Paquette,3,Fundamentals (non-polling factors),28.87645,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MA-2,James P. McGovern,Jeffrey A. Sossa-Paquette,2,CANTOR (analysis of comparable disticts),30.90211,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MA-2,James P. McGovern,Jeffrey A. Sossa-Paquette,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MA-1,Richard E. Neal,Dean James Martilli,4,Expert ratings adjusted for national environment,25.45923,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MA-1,Richard E. Neal,Dean James Martilli,3,Fundamentals (non-polling factors),27.07586,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MA-1,Richard E. Neal,Dean James Martilli,2,CANTOR (analysis of comparable disticts),25.21672,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,MA-1,Richard E. Neal,Dean James Martilli,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,LA-6,Brian Belzer,Garret Graves,4,Expert ratings adjusted for national environment,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,LA-6,Brian Belzer,Garret Graves,3,Fundamentals (non-polling factors),-40.65771,1.439034,1.439034,1.439034,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,LA-6,Brian Belzer,Garret Graves,2,CANTOR (analysis of comparable disticts),,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,LA-6,Brian Belzer,Garret Graves,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,LA-5,All Democrats,All Republicans,4,Expert ratings adjusted for national environment,-42.14404,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,LA-5,All Democrats,All Republicans,3,Fundamentals (non-polling factors),-41.30343,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,LA-5,All Democrats,All Republicans,2,CANTOR (analysis of comparable disticts),-31.56272,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
